0.0,6881
2.2675736961451248e-05,4095
4.5351473922902495e-05,2785
6.802721088435374e-05,2949
9.070294784580499e-05,3932
0.00011337868480725624,3604
0.00013605442176870748,3604
0.00015873015873015873,3276
0.00018140589569160998,2621
0.00020408163265306123,2621
0.00022675736961451248,3276
0.00024943310657596373,4095
0.00027210884353741496,5078
0.00029478458049886624,3932
0.00031746031746031746,1966
0.0003401360544217687,0
0.00036281179138321996,-327
0.0003854875283446712,-491
0.00040816326530612246,-655
0.0004308390022675737,-983
0.00045351473922902497,-1966
0.0004761904761904762,-3932
0.0004988662131519275,-5898
0.0005215419501133786,-6553
0.0005442176870748299,-8027
0.0005668934240362812,-9993
0.0005895691609977325,-11304
0.0006122448979591836,-12779
0.0006349206349206349,-14417
0.0006575963718820862,-15400
0.0006802721088435374,-16383
0.0007029478458049886,-18185
0.0007256235827664399,-20315
0.0007482993197278912,-22773
0.0007709750566893424,-23100
0.0007936507936507937,-22609
0.0008163265306122449,-21298
0.0008390022675736961,-21134
0.0008616780045351474,-20970
0.0008843537414965987,-22445
0.0009070294784580499,-22281
0.0009297052154195011,-20970
0.0009523809523809524,-19824
0.0009750566893424037,-19496
0.000997732426303855,-20315
0.0010204081632653062,-20479
0.0010430839002267573,-19660
0.0010657596371882086,-18513
0.0010884353741496598,-18021
0.0011111111111111111,-18513
0.0011337868480725624,-17858
0.0011564625850340137,-17366
0.001179138321995465,-15728
0.001201814058956916,-14745
0.0012244897959183673,-13925
0.0012471655328798186,-13270
0.0012698412698412698,-13270
0.0012925170068027211,-13270
0.0013151927437641724,-11140
0.0013378684807256237,-10157
0.0013605442176870747,-9666
0.001383219954648526,-9993
0.0014058956916099773,-8847
0.0014285714285714286,-8683
0.0014512471655328798,-7372
0.0014739229024943311,-6061
0.0014965986394557824,-5734
0.0015192743764172335,-5734
0.0015419501133786847,-5078
0.001564625850340136,-4587
0.0015873015873015873,-4095
0.0016099773242630386,-3932
0.0016326530612244899,-4259
0.0016553287981859411,-3932
0.0016780045351473922,-2949
0.0017006802721088435,-1474
0.0017233560090702948,-1146
0.001746031746031746,-163
0.0017687074829931973,327
0.0017913832199546486,327
0.0018140589569160999,819
0.001836734693877551,983
0.0018594104308390022,2457
0.0018820861678004535,3768
0.0019047619047619048,4259
0.001927437641723356,4587
0.0019501133786848073,4915
0.0019727891156462586,6225
0.00199546485260771,7536
0.002018140589569161,8355
0.0020408163265306124,8683
0.0020634920634920637,8355
0.0020861678004535146,7536
0.002108843537414966,6061
0.002131519274376417,4915
0.0021541950113378684,3604
0.0021768707482993197,2293
0.002199546485260771,983
0.0022222222222222222,327
0.0022448979591836735,0
0.0022675736961451248,-819
0.002290249433106576,-327
0.0023129251700680273,-491
0.0023356009070294786,-327
0.00235827664399093,-1474
0.002380952380952381,-2621
0.002403628117913832,-3112
0.0024263038548752833,-2785
0.0024489795918367346,-3932
0.002471655328798186,-5406
0.002494331065759637,-5734
0.0025170068027210884,-5734
0.0025396825396825397,-5078
0.002562358276643991,-5078
0.0025850340136054422,-5898
0.0026077097505668935,-6881
0.002630385487528345,-7700
0.002653061224489796,-8847
0.0026757369614512473,-9666
0.0026984126984126986,-10485
0.0027210884353741495,-11468
0.0027437641723356007,-13434
0.002766439909297052,-15400
0.0027891156462585033,-17038
0.0028117913832199546,-17694
0.002834467120181406,-18677
0.002857142857142857,-20315
0.0028798185941043084,-21790
0.0029024943310657597,-22117
0.002925170068027211,-22117
0.0029478458049886623,-22936
0.0029705215419501135,-23592
0.002993197278911565,-23428
0.003015873015873016,-22936
0.003038548752834467,-21790
0.003061224489795918,-21626
0.0030839002267573695,-21953
0.0031065759637188208,-21626
0.003129251700680272,-21953
0.0031519274376417233,-22609
0.0031746031746031746,-22773
0.003197278911564626,-22936
0.003219954648526077,-22117
0.0032426303854875284,-21626
0.0032653061224489797,-21134
0.003287981859410431,-21298
0.0033106575963718823,-20151
0.0033333333333333335,-19987
0.0033560090702947844,-19332
0.0033786848072562357,-18349
0.003401360544217687,-17366
0.0034240362811791382,-16383
0.0034467120181405895,-16055
0.0034693877551020408,-15400
0.003492063492063492,-14417
0.0035147392290249433,-13598
0.0035374149659863946,-12615
0.003560090702947846,-11632
0.003582766439909297,-11632
0.0036054421768707485,-10485
0.0036281179138321997,-9338
0.003650793650793651,-7700
0.003673469387755102,-7208
0.003696145124716553,-7044
0.0037188208616780044,-7208
0.0037414965986394557,-7536
0.003764172335600907,-6717
0.0037868480725623582,-5570
0.0038095238095238095,-5078
0.003832199546485261,-3932
0.003854875283446712,-3768
0.0038775510204081634,-3604
0.0039002267573696146,-3276
0.0039229024943310655,-2457
0.003945578231292517,-2129
0.003968253968253968,-1310
0.00399092970521542,-819
0.004013605442176871,0
0.004036281179138322,-163
0.004058956916099773,491
0.004081632653061225,491
0.004104308390022676,1638
0.004126984126984127,1966
0.004149659863945578,3276
0.004172335600907029,4587
0.004195011337868481,5406
0.004217687074829932,6389
0.004240362811791383,6225
0.004263038548752834,6389
0.004285714285714286,5734
0.004308390022675737,4915
0.0043310657596371885,3768
0.004353741496598639,2129
0.004376417233560091,491
0.004399092970521542,-491
0.004421768707482994,-1638
0.0044444444444444444,-1802
0.004467120181405895,-1638
0.004489795918367347,-1802
0.004512471655328798,-2293
0.0045351473922902496,-2621
0.0045578231292517,-2129
0.004580498866213152,-1966
0.004603174603174603,-2457
0.004625850340136055,-3440
0.0046485260770975055,-4751
0.004671201814058957,-6225
0.004693877551020408,-6881
0.00471655328798186,-7372
